DATA,CO,NO,NO2,NOX,O3,PM10,SO2,Year,Month,Day,type
2014-01-27,0.2876488095238095,9.006802721088436,25.29081632653061,38.41836734693878,49.62619047619047,11.416666666666666,1.3179347826086958,2014,1,27,actuals
2014-01-28,0.310054347826087,8.797077922077921,30.93599257884972,43.7178416821274,50.83659420289855,10.791666666666666,1.7604166666666667,2014,1,28,actuals
2014-01-29,0.43656126482213437,19.999149659863946,46.13010204081633,76.11224489795917,35.83659420289855,16.75,2.4345238095238098,2014,1,29,actuals
2014-01-30,0.36548913043478265,17.57034632034632,38.73701298701299,65.11850649350649,32.575,12.458333333333334,1.3645833333333335,2014,1,30,actuals
2014-01-31,0.5263586956521739,24.37029456051195,44.50957556935818,81.25390551477508,33.2030303030303,16.541666666666668,1.7447299077733862,2014,1,31,actuals
2014-02-01,0.5070199275362319,46.160714285714285,57.93452380952382,128.14880952380952,17.875,20.208333333333332,1.8541666666666667,2014,2,1,actuals
2014-02-02,0.2803442028985507,6.369047619047619,22.392857142857142,31.749999999999996,51.16666666666667,7.791666666666667,1.15625,2014,2,2,actuals
2014-02-03,0.40932971014492747,20.922619047619044,46.10119047619048,77.7797619047619,32.5,13.476190476190476,2.302083333333333,2014,2,3,actuals
2014-02-04,0.3464673913043478,13.285714285714286,40.452380952380956,60.297619047619044,40.45833333333333,14.583333333333334,1.59375,2014,2,4,actuals
2014-02-05,0.3592844202898551,8.625000000000002,34.636904761904766,47.42857142857143,50.52499999999999,19.25,1.40625,2014,2,5,actuals
2014-02-06,0.4373641304347826,15.571428571428573,46.55952380952382,70.05952380952382,41.125,20.166666666666668,1.78125,2014,2,6,actuals
2014-02-07,0.3250452898550725,8.553571428571429,33.58418367346938,46.27891156462585,47.40238095238095,15.833333333333334,1.1354166666666665,2014,2,7,actuals
2014-02-08,0.27278079710144926,4.958333333333333,27.571428571428577,34.708333333333336,49.766666666666666,16.041666666666668,1.2708333333333333,2014,2,8,actuals
2014-02-09,0.23460144927536233,4.279761904761904,23.196428571428573,29.24404761904762,56.9,11.5,1.21875,2014,2,9,actuals
2014-02-10,0.3498641304347826,13.608225108225108,32.87770562770563,53.26244588744589,42.80227272727272,12.333333333333334,2.0208333333333335,2014,2,10,actuals
2014-02-11,0.2910714285714286,7.992353660831922,22.570628646715598,34.32166384340297,56.706818181818186,11.083333333333334,1.762310606060606,2014,2,11,actuals
2014-02-12,0.34891304347826085,13.416452944814287,37.15110286538857,57.072447160682444,42.73990683229813,15.208333333333334,1.5056818181818181,2014,2,12,actuals
2014-02-13,0.3892992424242424,18.791666666666664,35.095238095238095,63.32142857142857,42.95833333333333,16.5,1.9895833333333335,2014,2,13,actuals
2014-02-14,0.47364130434782614,23.053571428571434,48.845238095238095,83.75000000000001,34.88333333333334,26.666666666666668,2.7395833333333335,2014,2,14,actuals
2014-02-15,0.44116847826086963,27.047619047619044,44.58333333333333,85.63690476190477,25.208333333333332,28.25,2.9479166666666665,2014,2,15,actuals
2014-02-16,0.27377717391304346,6.238095238095238,22.464285714285715,31.500000000000004,47.59166666666666,12.375,1.25,2014,2,16,actuals
2014-02-17,0.4835144927536232,30.786967418546364,51.18076441102757,97.97994987468674,23.28333333333333,17.208333333333332,2.354166666666667,2014,2,17,actuals
2014-02-18,0.41308876811594203,17.028679653679653,43.715909090909086,69.41341991341992,34.5,31.875,1.34375,2014,2,18,actuals
2014-02-19,0.46725543478260867,20.726731601731604,39.186688311688314,70.41612554112554,31.71666666666667,39.583333333333336,2.1354166666666665,2014,2,19,actuals
2014-02-20,0.48034420289855073,24.190476190476193,52.05952380952381,88.63690476190477,29.45,20.958333333333332,1.2708333333333333,2014,2,20,actuals
2014-02-21,0.4749547101449275,28.087474120082817,46.50905797101449,89.10300207039339,28.918478260869563,25.181818181818183,1.2980072463768118,2014,2,21,actuals
2014-02-22,0.4158061594202899,15.654761904761907,44.73809523809524,68.29761904761907,39.35,20.958333333333332,1.5729166666666665,2014,2,22,actuals
2014-02-23,0.4853260869565217,25.428571428571427,48.392857142857146,86.83928571428571,38.225,24.791666666666668,1.7083333333333335,2014,2,23,actuals
2014-02-24,0.5442481884057971,28.172619047619047,63.07142857142857,105.74404761904762,34.016666666666666,24.583333333333332,2.2395833333333335,2014,2,24,actuals
2014-02-25,0.44329710144927537,17.797619047619047,55.32142857142857,82.25595238095238,40.442424242424245,23.333333333333332,1.3333333333333335,2014,2,25,actuals
2014-02-26,0.36634316770186337,11.091341991341992,34.49155844155844,50.86807359307359,54.460173160173156,16.666666666666668,1.457789855072464,2014,2,26,actuals
2014-02-27,0.3761775362318841,14.564958592132507,42.23110766045549,64.21077343981071,37.95151515151515,16.5,1.941287878787879,2014,2,27,actuals
2014-02-28,0.3913043478260869,10.86139455782313,31.780612244897956,47.96938775510204,45.413636363636364,20.791666666666668,1.2916666666666665,2014,2,28,actuals
2014-03-01,0.3065217391304348,5.005952380952381,19.583333333333336,26.7202380952381,58.48333333333333,12.708333333333334,1.1041666666666667,2014,3,1,actuals
2014-03-02,0.2750452898550725,4.577380952380953,25.26190476190476,31.892857142857142,48.67045454545455,14.916666666666666,1.4479166666666667,2014,3,2,actuals
2014-03-03,0.3459692028985507,8.357142857142858,24.958333333333336,37.29166666666667,61.00833333333334,23.35,1.1979166666666665,2014,3,3,actuals
2014-03-04,0.3060688405797102,6.386904761904762,18.119047619047617,27.36904761904762,65.925,14.619047619047619,1.40625,2014,3,4,actuals
2014-03-05,0.4808423913043478,20.428571428571427,49.16666666666667,80.01785714285714,35.4,18.666666666666668,2.84375,2014,3,5,actuals
2014-03-06,0.5252717391304348,26.144557823129254,56.9795918367347,96.67772108843538,30.230952380952385,23.125,2.177083333333333,2014,3,6,actuals
2014-03-07,0.5501482213438735,21.654424522845574,58.7544582610372,91.41049739733951,45.45745614035088,25.25,2.1770833333333335,2014,3,7,actuals
2014-03-08,0.6630887681159421,29.666666666666668,64.14583333333333,109.22222222222223,44.075,36.666666666666664,3.0,2014,3,8,actuals
2014-03-09,0.4515851449275362,5.923611111111111,35.49305555555555,44.1875,75.40471014492753,23.541666666666668,1.4375,2014,3,9,actuals
2014-03-10,0.6456604084321476,28.14666742849973,72.85973084886128,115.56801040574332,41.99534632034632,36.458333333333336,2.524621212121212,2014,3,10,actuals
2014-03-11,0.6129076086956522,15.101190476190478,56.60714285714285,79.27380952380952,56.225,35.208333333333336,1.8854166666666667,2014,3,11,actuals
2014-03-12,0.501358695652174,11.8078231292517,42.453231292517,60.221088435374156,67.6413043478261,36.583333333333336,1.4797348484848485,2014,3,12,actuals
2014-03-13,0.5072916666666667,10.271645021645023,42.030303030303024,57.33658008658009,68.2689393939394,30.666666666666668,1.3816287878787878,2014,3,13,actuals
2014-03-14,0.672644927536232,36.36904761904762,76.54761904761905,131.79166666666666,41.41666666666667,42.666666666666664,2.114583333333333,2014,3,14,actuals
2014-03-15,0.618840579710145,39.26190476190476,76.95238095238095,136.66071428571428,44.44166666666667,55.791666666666664,1.78125,2014,3,15,actuals
2014-03-16,0.34180253623188406,9.208333333333332,35.398809523809526,49.125,60.075,38.125,1.3958333333333333,2014,3,16,actuals
2014-03-17,0.5957427536231884,44.273809523809526,71.96428571428572,139.26785714285714,35.1,39.208333333333336,2.645833333333333,2014,3,17,actuals
2014-03-18,0.6411684782608695,38.238095238095234,66.44047619047619,124.58928571428574,47.25,37.708333333333336,3.28125,2014,3,18,actuals
2014-03-19,0.5004981884057971,15.549783549783552,51.88798701298702,75.33279220779221,45.35454545454546,34.125,2.4479166666666665,2014,3,19,actuals
2014-03-20,0.48405797101449277,18.61309523809524,53.68452380952381,81.76190476190477,47.28333333333333,30.181818181818183,2.3125000000000004,2014,3,20,actuals
2014-03-21,0.3874094202898551,14.107142857142858,44.095238095238095,65.24404761904762,58.966666666666676,29.291666666666668,1.59375,2014,3,21,actuals
2014-03-22,0.31503623188405794,5.785714285714286,27.047619047619047,35.464285714285715,74.01666666666667,30.041666666666668,2.15625,2014,3,22,actuals
2014-03-23,0.2601902173913044,4.166666666666666,16.297619047619044,22.267857142857142,67.94166666666668,12.0,1.3645833333333335,2014,3,23,actuals
2014-03-24,0.35158514492753623,8.714285714285714,25.863095238095237,38.70833333333333,61.93333333333332,16.791666666666668,1.6145833333333333,2014,3,24,actuals
2014-03-25,0.3047619047619048,7.425,20.97857142857143,31.88214285714286,62.903571428571425,16.75,1.10643115942029,2014,3,25,actuals
2014-03-26,0.37395833333333334,12.721088435374151,36.82375776397516,55.855364873222015,53.17067099567099,16.041666666666668,2.25,2014,3,26,actuals
2014-03-27,0.35066699604743085,12.214285714285714,40.87499999999999,59.10544217687076,48.135714285714286,16.0,1.7443711180124226,2014,3,27,actuals
2014-03-28,0.4480072463768116,16.220238095238095,42.351190476190474,66.79761904761905,58.735869565217385,20.958333333333332,1.6875,2014,3,28,actuals
2014-03-29,0.33627717391304346,3.7440476190476195,15.398809523809522,20.714285714285715,90.90833333333333,27.166666666666668,1.1875,2014,3,29,actuals
2014-03-30,0.29875776397515524,3.409937888198758,17.21174477696217,21.93704121964991,78.65693581780538,32.45454545454545,1.0113636363636362,2014,3,30,actuals
2014-03-31,0.4685235507246378,13.488095238095237,39.8154761904762,59.93452380952381,52.540151515151514,48.375,1.6875,2014,3,31,actuals
2014-04-01,0.5144021739130434,15.528508771929825,48.238408521303256,71.62562656641605,41.1975677830941,42.916666666666664,2.09375,2014,4,1,actuals
2014-04-02,0.46648550724637683,10.560606060606062,41.78679653679654,57.564393939393945,55.99166666666666,42.375,1.3229166666666667,2014,4,2,actuals
2014-04-03,0.47098214285714285,11.44047619047619,37.887755102040806,54.952380952380956,54.16200159489633,42.5,1.084280303030303,2014,4,3,actuals
2014-04-04,0.3176177536231884,10.528467908902693,27.280797101449277,42.95729813664597,55.93333333333334,10.826086956521738,1.03125,2014,4,4,actuals
2014-04-05,0.37196557971014493,11.476190476190476,43.125,60.30952380952381,49.04166666666667,19.791666666666668,1.5416666666666667,2014,4,5,actuals
2014-04-06,0.3764492753623188,12.017857142857142,38.61904761904763,56.63095238095239,51.108333333333334,18.916666666666668,1.5833333333333333,2014,4,6,actuals
2014-04-07,0.5177954292084727,27.73538961038961,50.12716450216451,92.17640692640693,42.13809523809523,24.208333333333332,2.3143939393939394,2014,4,7,actuals
2014-04-08,0.49833333333333335,14.476190476190478,43.75595238095239,65.6547619047619,45.533333333333324,24.875,1.7575757575757576,2014,4,8,actuals
2014-04-09,0.47921195652173915,21.635281385281388,49.47489648033126,82.55032467532467,41.84166666666667,25.708333333333332,1.7604166666666665,2014,4,9,actuals
2014-04-10,0.45355978260869567,22.73894557823129,59.4158163265306,93.96088435374149,38.600641025641025,31.291666666666668,2.34775641025641,2014,4,10,actuals
2014-04-11,0.4397192028985507,20.827380952380953,55.10714285714285,86.625,48.96666666666666,29.416666666666668,2.3645833333333335,2014,4,11,actuals
2014-04-12,0.3010416666666667,7.81547619047619,30.9702380952381,42.57142857142857,63.28333333333334,24.0,1.1145833333333335,2014,4,12,actuals
2014-04-13,0.35108695652173916,11.785714285714283,41.517857142857146,59.14880952380952,49.25833333333333,26.791666666666668,1.4375,2014,4,13,actuals
2014-04-14,0.40063405797101453,18.255952380952383,54.214285714285715,81.73809523809523,49.05833333333333,28.833333333333332,1.59375,2014,4,14,actuals
2014-04-15,0.4635416666666667,19.435606060606062,62.17803030303031,91.51569264069265,47.61666666666666,35.78260869565217,4.270833333333333,2014,4,15,actuals
2014-04-16,0.4432065217391305,13.732142857142858,38.14880952380952,58.86309523809524,72.07500000000002,30.666666666666668,2.239583333333333,2014,4,16,actuals
2014-04-17,0.3645833333333333,8.748917748917748,32.30248917748917,45.238095238095234,74.56547619047619,27.916666666666668,1.8958333333333335,2014,4,17,actuals
2014-04-18,0.2997735507246377,7.869047619047619,40.785714285714285,52.5,53.5,32.5,1.5624999999999998,2014,4,18,actuals
2014-04-19,0.2472373188405797,4.82142857142857,21.61904761904762,28.66071428571429,80.28333333333333,26.291666666666668,1.4375,2014,4,19,actuals
2014-04-20,0.22273550724637683,4.333333333333334,20.815476190476186,27.0,76.27391304347826,16.958333333333332,2.239583333333333,2014,4,20,actuals
2014-04-21,0.273822463768116,4.398809523809524,19.982142857142858,26.333333333333336,67.71818181818182,16.25,1.0625,2014,4,21,actuals
2014-04-22,0.40825922266139664,13.965136054421768,37.46258503401361,58.529761904761905,51.804761904761904,19.166666666666668,2.1979166666666665,2014,4,22,actuals
2014-04-23,0.4179166666666667,14.983843537414968,45.48639455782313,68.0263605442177,44.174003189792664,20.625,1.4510869565217392,2014,4,23,actuals
2014-04-24,0.5050436429512517,32.7804576376005,57.04684265010352,106.79390847247988,45.69461697722567,29.0,2.75,2014,4,24,actuals
2014-04-25,0.34275362318840585,9.845238095238097,30.761904761904763,45.46428571428571,58.14166666666667,22.0,1.9895833333333333,2014,4,25,actuals
2014-04-26,0.2588768115942029,6.815476190476191,28.660714285714285,38.648809523809526,61.65833333333334,17.333333333333332,1.9375,2014,4,26,actuals
2014-04-27,0.24257246376811595,3.839285714285714,15.601190476190476,20.886904761904763,79.48333333333333,14.375,1.375,2014,4,27,actuals
2014-04-28,0.35566123188405796,11.50595238095238,30.89880952380952,48.13690476190476,69.30833333333334,25.708333333333332,2.34375,2014,4,28,actuals
2014-04-29,0.40942028985507245,15.273809523809524,33.761904761904766,56.791666666666664,58.633333333333326,24.5,2.6249999999999996,2014,4,29,actuals
2014-04-30,0.34660326086956517,13.304112554112553,31.120129870129876,51.13095238095237,54.76190476190477,23.791666666666668,1.4384469696969697,2014,4,30,actuals
2014-05-01,0.2668025362318841,5.964285714285714,26.03571428571429,34.839285714285715,62.733333333333334,15.5,3.0729166666666665,2014,5,1,actuals
2014-05-02,0.2960144927536232,9.613095238095239,26.172619047619047,40.33928571428572,58.758333333333326,22.041666666666668,2.25,2014,5,2,actuals
2014-05-03,0.28881340579710146,6.75,25.648809523809522,35.58928571428571,58.85,19.5,1.4479166666666667,2014,5,3,actuals
2014-05-04,0.22776268115942033,4.148809523809524,19.476190476190478,25.363095238095237,76.70833333333334,24.25,1.4791666666666667,2014,5,4,actuals
2014-05-05,0.44900362318840575,17.07241671372106,42.93661773009599,68.68024185958969,57.47608695652174,28.916666666666668,1.9171195652173911,2014,5,5,actuals
2014-05-06,0.4115942028985507,10.279761904761907,32.535714285714285,47.88690476190476,72.74166666666666,27.333333333333332,1.59375,2014,5,6,actuals
2014-05-07,0.546875,14.987940630797771,40.382900432900435,62.84902597402597,57.04318181818182,30.0,1.8778409090909092,2014,5,7,actuals
2014-05-08,0.45913208168642955,12.09036796536797,45.28733766233766,63.38528138528138,55.58452380952381,25.916666666666668,1.5,2014,5,8,actuals
2014-05-09,0.5025279973649539,22.46374458874459,57.174783549783555,91.18506493506493,45.91666666666667,38.208333333333336,3.909090909090909,2014,5,9,actuals
2014-05-10,0.3733242753623189,12.982142857142858,51.714285714285715,71.21428571428571,51.083333333333336,34.875,2.385416666666667,2014,5,10,actuals
2014-05-11,0.26585144927536236,6.166666666666666,25.041666666666668,34.125,62.14166666666667,22.291666666666668,3.4166666666666665,2014,5,11,actuals
2014-05-12,0.47604166666666664,12.898809523809524,29.648809523809522,48.982142857142854,50.475,26.208333333333332,3.0416666666666665,2014,5,12,actuals
2014-05-13,0.4294384057971014,15.535714285714288,30.678571428571427,54.047619047619044,51.3,19.166666666666668,2.09375,2014,5,13,actuals
2014-05-14,0.3761775362318841,13.952380952380953,34.297619047619044,55.33333333333333,51.75833333333334,25.75,2.15625,2014,5,14,actuals
2014-05-15,0.4140851449275362,12.607142857142858,35.910714285714285,54.845238095238095,56.69166666666668,30.181818181818183,2.09375,2014,5,15,actuals
2014-05-16,0.33451086956521736,11.222117794486214,34.50501253132832,51.31328320802005,65.21000000000001,36.041666666666664,1.96875,2014,5,16,actuals
2014-05-17,0.32477355072463765,5.071428571428571,24.130952380952387,31.476190476190478,79.90833333333333,28.5,1.472222222222222,2014,5,17,actuals
2014-05-18,0.2542119565217391,3.613095238095238,19.660714285714285,24.74404761904762,83.85833333333333,25.041666666666668,1.2916666666666667,2014,5,18,actuals
2014-05-19,0.382909255599473,8.606060606060606,29.61201298701298,42.34415584415584,76.5702380952381,31.666666666666668,2.4523809523809526,2014,5,19,actuals
2014-05-20,0.39076086956521733,6.571892393320964,23.70918367346939,33.42285095856525,74.56666666666668,39.958333333333336,1.1458333333333335,2014,5,20,actuals
2014-05-21,0.422518115942029,9.630318491032778,29.59112554112554,43.98834260977118,55.222159090909095,64.47619047619048,1.600090579710145,2014,5,21,actuals
2014-05-22,0.31394927536231887,9.821428571428571,33.67857142857143,48.36904761904761,53.520833333333336,37.166666666666664,1.6249999999999998,2014,5,22,actuals
2014-05-23,0.35942028985507246,11.299783549783552,37.032467532467535,54.00324675324674,55.75,28.217391304347824,2.604166666666667,2014,5,23,actuals
2014-05-24,0.2761322463768116,5.249999999999999,18.428571428571427,26.101190476190474,67.67708333333334,20.416666666666668,2.6875,2014,5,24,actuals
2014-05-25,0.304393115942029,7.86904761904762,32.607142857142854,44.29166666666667,53.65625,25.791666666666668,3.0520833333333335,2014,5,25,actuals
2014-05-26,0.3596014492753623,15.077380952380953,40.273809523809526,62.92857142857143,47.1875,21.458333333333332,1.6770833333333333,2014,5,26,actuals
2014-05-27,0.37264492753623185,11.494047619047619,37.297619047619044,54.470238095238095,51.364583333333336,22.25,2.697916666666667,2014,5,27,actuals
2014-05-28,0.4529891304347826,15.511904761904763,43.80357142857144,67.125,44.427083333333336,24.875,1.7916666666666665,2014,5,28,actuals
2014-05-29,0.3454257246376812,13.023809523809522,38.476190476190474,58.047619047619044,41.34375,20.833333333333332,1.1770833333333335,2014,5,29,actuals
2014-05-30,0.4849637681159421,24.535714285714285,56.851190476190474,94.01785714285714,21.375,25.041666666666668,2.0208333333333335,2014,5,30,actuals
2014-05-31,0.30756340579710145,11.148809523809524,36.345238095238095,53.12499999999999,37.333333333333336,15.541666666666666,1.4062500000000002,2014,5,31,actuals
2014-06-01,0.29547101449275365,9.226190476190476,33.666666666666664,47.19642857142857,57.21875,21.434782608695652,1.5833333333333333,2014,6,1,actuals
2014-06-02,0.4046195652173913,11.491496598639456,40.265306122448976,57.49744897959183,67.29166666666667,28.958333333333332,1.78125,2014,6,2,actuals
2014-06-03,0.3779438405797101,9.392857142857142,38.845238095238095,52.91666666666667,74.96875,32.166666666666664,1.84375,2014,6,3,actuals
2014-06-04,0.4145380434782609,9.920068027210885,38.57738095238095,53.39710884353741,58.89085144927536,33.041666666666664,2.979166666666667,2014,6,4,actuals
2014-06-05,0.39103260869565215,13.586580086580087,36.429653679653676,56.974025974025984,46.371212121212125,28.166666666666668,2.130952380952381,2014,6,5,actuals
2014-06-06,0.4696428571428571,11.856484095614531,44.306182947487294,62.05815923207228,50.68214285714286,36.083333333333336,1.6098484848484849,2014,6,6,actuals
2014-06-07,0.3347826086956522,6.523809523809524,30.99404761904762,40.67261904761905,65.05,35.625,1.8125,2014,6,7,actuals
2014-06-08,0.3383605072463769,5.154761904761905,30.470238095238095,37.94642857142857,69.84166666666667,44.208333333333336,2.3125,2014,6,8,actuals
2014-06-09,0.3724184782608696,7.476190476190476,42.26190476190476,53.36904761904763,59.125,40.5,2.7083333333333335,2014,6,9,actuals
2014-06-10,0.5577339779785432,18.040275200989488,59.397649969078536,86.70122139764996,45.68928571428572,47.458333333333336,3.5294384057971016,2014,6,10,actuals
2014-06-11,0.5684329710144927,23.690476190476186,62.38095238095237,98.30952380952382,40.125,45.65217391304348,6.010416666666668,2014,6,11,actuals
2014-06-12,0.6841032608695653,34.13690476190476,85.05357142857143,136.9702380952381,38.900000000000006,61.833333333333336,3.041666666666667,2014,6,12,actuals
2014-06-13,0.5226449275362318,17.543367346938776,65.19341372912801,91.54282622139763,63.991666666666674,48.416666666666664,2.15625,2014,6,13,actuals
2014-06-14,0.411820652173913,7.25595238095238,34.58333333333333,45.16666666666667,84.75833333333334,33.291666666666664,2.2083333333333335,2014,6,14,actuals
2014-06-15,0.2587121212121212,5.342490842490844,24.292124542124544,31.925824175824175,76.9724358974359,22.541666666666668,1.4284188034188032,2014,6,15,actuals
2014-06-16,0.3231554677206851,10.610389610389609,35.738095238095234,51.58116883116883,64.2702380952381,30.25,1.6666666666666667,2014,6,16,actuals
2014-06-17,0.406469298245614,13.453463203463205,45.26352813852814,65.42099567099567,62.12380952380953,35.875,3.728713768115942,2014,6,17,actuals
2014-06-18,0.372751976284585,15.42377860235003,39.460188620902905,62.74172850958565,66.45341614906832,26.708333333333332,2.120289855072464,2014,6,18,actuals
2014-06-19,0.3319128787878788,10.654761904761907,37.6904761904762,53.54166666666667,68.85833333333332,22.875,1.6145833333333335,2014,6,19,actuals
2014-06-20,0.3307765151515151,14.648809523809522,49.38690476190476,71.43452380952381,66.19166666666666,30.5,3.0729166666666665,2014,6,20,actuals
2014-06-21,0.3521780303030303,7.452380952380952,34.327380952380956,45.30357142857143,76.725,26.217391304347824,2.3958333333333335,2014,6,21,actuals
2014-06-22,0.29109848484848483,4.7559523809523805,23.172619047619047,30.148809523809522,67.54166666666667,30.333333333333332,1.9166666666666667,2014,6,22,actuals
2014-06-23,0.31969696969696965,8.208333333333334,21.285714285714285,33.58333333333333,53.81666666666666,63.791666666666664,2.072916666666667,2014,6,23,actuals
2014-06-24,0.27575757575757576,5.285714285714286,17.630952380952383,25.363095238095237,58.70434782608695,106.875,2.4375,2014,6,24,actuals
2014-06-25,0.2618100649350649,7.9366720372359465,27.676691729323306,39.44181883279628,65.60238095238095,21.125,2.0140931372549016,2014,6,25,actuals
2014-06-26,0.3394740675990676,11.54062604062604,43.25724275724276,60.527972027972034,67.07481684981686,37.875,3.4903846153846154,2014,6,26,actuals
2014-06-27,0.35861742424242427,10.196428571428571,33.92261904761905,49.166666666666664,68.51590909090909,31.333333333333332,1.9687499999999998,2014,6,27,actuals
2014-06-28,0.2607007575757576,7.0,29.077380952380953,39.42857142857143,62.51666666666667,29.869565217391305,1.947916666666667,2014,6,28,actuals
2014-06-29,0.2453804347826087,6.208333333333334,18.922619047619047,28.041666666666668,58.31666666666668,25.904761904761905,1.7395833333333335,2014,6,29,actuals
2014-06-30,0.2808333333333334,10.125,25.541666666666668,40.58333333333333,51.00036231884059,21.3,2.645833333333333,2014,6,30,actuals
2014-07-01,0.2907608695652174,10.75595238095238,28.827380952380953,44.88095238095239,48.431666666666665,32.17391304347826,2.473278985507246,2014,7,1,actuals
2014-07-02,0.27155797101449275,7.924689440993789,16.231625258799173,27.857919254658384,60.65833333333334,36.333333333333336,1.4270833333333333,2014,7,2,actuals
2014-07-03,0.2692572463768116,10.539965986394558,27.75221088435374,43.37482993197279,63.357142857142854,40.708333333333336,1.6084486166007905,2014,7,3,actuals
2014-07-04,0.2803442028985508,9.863095238095237,34.898809523809526,49.482142857142854,60.80666666666666,32.875,2.507575757575758,2014,7,4,actuals
2014-07-05,0.27096920289855075,6.916666666666666,31.4047619047619,41.70833333333333,72.15833333333333,32.458333333333336,3.0,2014,7,5,actuals
2014-07-06,0.2778985507246377,5.06547619047619,25.410714285714285,32.845238095238095,71.90833333333333,31.25,1.9791666666666665,2014,7,6,actuals
2014-07-07,0.3072916666666667,12.565476190476192,34.75119047619047,53.50476190476191,43.76547619047619,20.166666666666668,2.2613636363636362,2014,7,7,actuals
2014-07-08,0.2958703886693017,13.446428571428571,32.077380952380956,52.34523809523809,51.21666666666666,20.708333333333332,2.5158514492753628,2014,7,8,actuals
2014-07-09,0.2792613636363636,11.60952380952381,24.68690476190476,42.08571428571428,52.260714285714286,23.82608695652174,1.9270833333333335,2014,7,9,actuals
2014-07-10,0.2848731884057971,12.19642857142857,26.898809523809526,45.07142857142857,56.133333333333326,27.208333333333332,2.5625,2014,7,10,actuals
2014-07-11,0.30475543478260875,11.006026323572907,30.818027210884356,47.25277284826974,57.741666666666674,29.458333333333332,4.145833333333333,2014,7,11,actuals
2014-07-12,0.29438405797101447,4.708333333333334,23.73809523809524,30.208333333333336,61.33333333333333,23.166666666666668,2.1354166666666665,2014,7,12,actuals
2014-07-13,0.268161231884058,3.982142857142857,21.184523809523807,26.416666666666664,63.981521739130436,22.625,1.9062500000000002,2014,7,13,actuals
2014-07-14,0.44882246376811596,7.9982993197278915,23.99829931972789,35.62755102040816,45.04318181818182,24.875,2.358901515151515,2014,7,14,actuals
2014-07-15,0.5259510869565217,13.54166666666667,32.625,53.0,35.394202898550716,29.291666666666668,2.15625,2014,7,15,actuals
2014-07-16,0.46394927536231884,17.30175983436853,41.5654761904762,68.27380952380953,39.15833333333334,33.208333333333336,3.375,2014,7,16,actuals
2014-07-17,0.4326992753623188,15.77743271221532,41.32453416149068,65.02355072463769,47.53333333333333,34.166666666666664,3.1562499999999996,2014,7,17,actuals
2014-07-18,0.43301630434782606,16.21428571428571,45.44642857142857,69.7797619047619,45.74963768115942,31.125,3.03125,2014,7,18,actuals
2014-07-19,0.39144021739130436,5.017857142857144,25.922619047619047,33.13095238095237,65.1522222222222,34.666666666666664,1.541666666666667,2014,7,19,actuals
2014-07-20,0.29592391304347826,3.8869047619047623,19.279761904761905,24.708333333333336,70.65591787439612,28.958333333333332,1.7291666666666667,2014,7,20,actuals
2014-07-21,0.33360507246376814,8.308833678398896,23.828847481021395,36.02605244996549,59.233333333333334,24.125,2.71875,2014,7,21,actuals
2014-07-22,0.3931818181818182,12.160139549891102,40.96706528461187,59.26657323008254,51.83095238095238,32.833333333333336,4.638586956521739,2014,7,22,actuals
2014-07-23,0.4552083333333334,12.369047619047619,41.964285714285715,60.55357142857144,50.43333333333333,34.75,2.7083333333333335,2014,7,23,actuals
2014-07-24,0.4768115942028986,13.708333333333332,38.839285714285715,59.476190476190474,47.541666666666664,30.583333333333332,3.875,2014,7,24,actuals
2014-07-25,0.49388586956521735,12.91796066252588,45.79684265010351,65.23395445134575,63.141666666666666,37.208333333333336,2.3333333333333335,2014,7,25,actuals
2014-07-26,0.4038496376811594,4.113095238095238,27.13095238095238,33.011904761904766,85.18333333333334,32.041666666666664,1.8229166666666667,2014,7,26,actuals
2014-07-27,0.3823822463768116,3.4999999999999996,19.428571428571427,24.136904761904763,95.64999999999999,25.75,2.0520833333333335,2014,7,27,actuals
2014-07-28,0.49827898550724636,6.562925170068027,29.59948979591837,39.14795918367348,74.89523809523811,26.363636363636363,2.270833333333333,2014,7,28,actuals
2014-07-29,0.371875,8.564625850340137,23.931818181818183,36.64502164502164,58.43030303030302,23.291666666666668,2.2604166666666665,2014,7,29,actuals
2014-07-30,0.3433876811594203,7.716527520098949,33.24257884972171,44.665429808286945,62.22598343685301,26.75,1.9729084321475625,2014,7,30,actuals
2014-07-31,0.4620923913043478,12.749999999999998,45.410714285714285,64.67261904761905,52.96666666666666,34.666666666666664,3.0625,2014,7,31,actuals
2014-08-01,0.5001811594202898,15.057142857142855,45.20595238095238,67.92142857142856,38.989750445632794,35.0,3.21875,2014,8,1,actuals
2014-08-02,0.3660778985507246,4.994047619047619,25.178571428571427,32.404761904761905,60.378508771929816,28.9,1.7083333333333333,2014,8,2,actuals
2014-08-03,0.3728713768115942,6.273809523809525,27.220238095238095,36.57142857142857,50.95833333333333,25.375,4.104166666666667,2014,8,3,actuals
2014-08-04,0.45765398550724634,6.333333333333334,21.577380952380953,30.922619047619044,52.519871794871804,34.416666666666664,1.9270833333333335,2014,8,4,actuals
2014-08-05,0.37803442028985507,7.738095238095239,25.982142857142858,37.29166666666667,60.8780303030303,26.0,2.8958333333333335,2014,8,5,actuals
2014-08-06,0.3647644927536232,7.395021645021645,29.488636363636367,40.3051948051948,54.1,30.125,2.3541666666666665,2014,8,6,actuals
